compiledRelease/planning/budget/description,value_million_dolar
Construcción de Aulas Escolares - Fonacide,158.87564228747038
Mantenimiento y reparacion de varias Escuelas ,117.94624760530508
REFACCION Y REMODELACION DE ESCUELAS,32.9519850670309
CONSTRUCCION DE BIBLIOTECA ESC.BAS.N°1268 CARLOS A. LOPEZ,32.31632362223873
Adquisición de Equipos Informáticos para la SENATICs y otras instituciones -Plurianual - Ad Referéndum,271.9950995961493
"CONSTRUCCIÓN, AMPLIACIÓN Y REPOSICIÓN DE ESPACIOS EDUCATIVOS PARA EL COLEGIO NACIONAL SAN JOSÉ Y SAN GERÓNIMO",217.35515144236862
"CONSTRUCCION DE AULAS Y SANITARIOS EN CARAPEGUA, QUIINDY Y YAGUARON",86.14590381809506
Construcción de Pavimento Tipo Empedrado en la Colonia Mbarete,28.244558628883624
ADQUISICIÓN DE MOBILIARIOS PARA DISTINTAS ESCUELAS Y COLEGIOS DE LA CIUDAD,211.59881839471984
"Construccion de Aulas, Tinglados, Cercado Perimetral y Refaccion en Instituciones Educativas",138.8690799253445
CONSTRUCCION DE AULAS y SANITARIOS - FONACIDE ,223.0956930194971
Adquisicion de Mobiliarios Para Centros Educativos a traves de Fondos del FONACIDE,104.8814610419212
CONSTRUCCION DE COCINA COMEDOR EN LA ESCUELA BASICA Nº 56 ANTONIO BOSCH DE LA CIUDAD DE TEBICUARY,32.9519850670309
CONSTRUCCION DE COMEDOR ESC.BAS. N°7587 PUNTA Y TIOGAI,32.481242423216166
RECUPERACION DE TINGLADO PARA COMEDOR ESTUDIANTIL - ESC. NUEVA ASUNCION - TARUMANDY,32.9519850670309
SILLAS PEDAGOGICAS,6.642994616106717
"Construcción de Aula en Escuela Básica Nº 6736 ""San Antonio de Padúa""",22.608511088430422
RECONSTRUCCION DE TECHO Y OBRAS COMPLEMENTARIAS  EN LA ESC BAS Nº 999 SAGRADO CORAZON DE JESUS ,25.120567876033803
Compra de Computadoras con Impresoras - con FONACIDE,9.489992308723881
CONSTRUCCION DE AULAS EN EL COLEGIO NACIONAL EMD GRAL BARRIENTOS Y EN LA ESCUELA BASICA Nº 460,39.0764389182748
ALMUERZO ESCOLAR,169.9970122356825
Construccion de Aula- Preescolar en la Escuela Nº 1580. Defensores del Chaco- FONACIDE,39.0764389182748
Construcción y Reparación de Aulas en el Distrito de Villarrica,184.2174977575812
ADQUISICION DE EQUIPOS DE LABORATORIOS,10.975036546328745
Construcción de aula,39.0764389182748
Empedrado: (Continuacion de obra) calle Silvano Riveros. Tramo: Acceso a la Escuela Rca. de Turquia desde Fotografos del Chaco - Isla Bogado.,31.819385976309484
Const. de Vereda Colegio/escuela,24.841450455188983
REFACCION Y REMODELACION DE ESCUELAS,13.955871042241002
Construcción Pavimento Tipo Empedrado en la Calle Frente al Colegio Católico,34.8896776056025
Adquisicion de Almuerzo Natural para Distintas Instituciones Educativas =2do Llamado,81.90421597270398
MANTENIMIENTO Y REPARACIÓN DE EQUIPOS VIALES Y PLANTAS ASFALTICAS,5889.377579825702
ADQUISICION DE MUEBLES PARA EL COLEGIO NACIONAL DELFIN CHAMORRO DE LA CIUDAD DE TEBICUARY,19.5382194591374
"Adquisición de almuerzo escolar en la Escuela Básica N.165 ""Andres Ferreira Guerreros""",17.71000035260383
CONSTRUCCION DE AULA,21.525965336380622
CONSTRUCCION DE AULAS EN EL DISTRITO DE TTE. IRALA FERNANDEZ ,180.86808870744338
Construccion de Aulas Escolares en Diferentes Distritos del Dpto. (FONACIDE),175.8439751322366
Adquisición de Almuerzo Escolar,39.07512874110136
"Adquisicion de Desmalezadoras para las sigtes. Escuelas: Escuela Santa Margarita, Paso Tigre, Divino Niño Jesús, San Carlos, San José, Niño Jesús, San Vicente Ferrer, Vicente Ignacio Iturbe , Colegio Nacional Iruña y Colegio San José",6.69881810027568
"Adquisicion de Retroproyector para las sgtes. Escuelas San Jose, Santa Margarita, Divino Niño Jesus, San Carlos, Vicente I. Iturbe, San Vicente Ferrer y Niño Jesus.",4.88455486478435
Adquisicion de Sillas y Pupitres para Instituciones Educativas,16.7470452506892
Construcciòn de Sanitarios Diferenciados Escuela San Jose 1a lìnea,8.3735226253446
Construcción de Piso Granitina en Pista Deportiva,23.334216382626956
Construcción de Tinglado en la Esc. Básica Nº 4402 Santa Catalina,8.93175746703424
Provisión de Almuerzo Escolar,0.004465878733517121
"Refaccion de Aula Existente y Galeria, Colegio Nacional Prof. Marciano Marciano Martinez",22.329393667585602
Provision de Almuerzo escolar,9.378345340385954
PROVISION DE ALIMENTOS - PROGRAMA DE ALMUERZO ESCOLAR,0.0041867613126723
Construcción de baño en Esc. Bás. Nº 4110 San Juan,12.560283938016902
Construccion de aulas y baños sexados en el departamento de Cordillera -FONACIDE,372.45594433280763
CONSTRUCCION DE AULAS EN EL COLEGIO GRAL BARRIENTOS Y EN LA ESCUELA BASICA Nº 2629,39.0764389182748
ADQUISICION DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS DEL DISTRITO DE DOMINGO MARTINEZ DE IRALA,39.07560017042516
"Reparación y Mantenimiento de partes eléctricas en las siguientes instituciones: Escuela Básica N° 6723 San Juan Bautista, Escuela Básica N° 214 Mariscal Francisco Solano López y Escuela Básica N° 6204 Braulio y Francisca Gómez",7.699572678908219
Provisión de Almuerzo Escolar para las Escuelas del Área Educativa 07 ? Región 2 Cordillera,39.075043331170576
CONSTRUCCIÓN DE AULA CON BAÑO Y GALERIA EN LA ESC. BAS. N° 1.850 ?GRAL. DE DIVISION ANDRES RODRIGUEZ? ,36.285264709826606
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 3948 LUIS MARIA ARGAÑA,30.7029162929302
CONSTRUCCION DE COMEDOR EN ESC. BAS. Nº. 762 PANTALEON ROBERTO BAEZ,39.0764389182748
PROVISION DE ALIMENTO - ALMUERZO ESCOLAR,113.03604084154959
Refacción de Bloques Escuela Mcal Jose Felix Estigarribia,114.43814254637621
CONSTRUCCION DE SANITARIOS - COLEGIO NACIONAL SANTA ROSA ,19.43529016520472
Provisión de Almuerzo Escolar,55.37689629561229
"Ejecución de trabajos de reacondicionamiento de aulas en la Esc. Bás. N° 2757 ""Mauricio Cardozo Ocampo"" de Barrio María Graciela Ayolas",39.102490342749356
EMPEDRADO ZONA 12,39.0764389182748
Adquisición de Almuerzo Escolar para Escuelas Pùblicas del Distrito de Iruña,69.66770824286708
CONSTRUCCION DE EMPEDRADO EN LAS CALLES ADYACENTES AL CENTRO DE RECURSOS PARA LA EDUCACION PERMANENTE N.3 (BARRIO NAZARET) DE LA CIUDAD DE EMBOSCADA,33.4940905013784
Ejecución de trabajos de reacondicionamiento de aulas en el Col. Nac. Gral. Bernardino Caballero de Ayolas,14.736004233502273
MEJORAMIENTO E ILUMINACION DE LOCAL DE INSTITUCIONES EDUCATIVAS,16.7470452506892
Adquisición de Comida Natural para Almuerzo Escolar,71.80295651232996
Reparacion de edificacion existente en Esc. Bas. Haydee Lopez de Filippi,18.421749775758123
"Construcción de Aulas en las Siguientes Instituciones: Esc. Bas. N° 7874 Maria Auxiliadora del Asentamiento ""Maria Auxiliadora""; Esc. Bas. N° 4250 Juan Blas Ayala Meza de San Agustín; Esc. Bas. N° 3006 Santa Rosa de Santa Rosa; Col. Nac. ""Pbro Juan Guillermo Diaz""",86.24728304104939
Elaboración de proyectos y fiscalizaciones de obras públicas en el Municipio de Ayolas,23.990142321612282
"Reparación de dos aulas y galería en la Escuela Básica N° 298 - Doctor Pedro P. Peña - Guazú Corá, Villeta.",9.7691097295687
CONSTRUCCION COCINA COMEDOR PARA LA ESCUELA BASICA Nº: 684 PROF. PORFIRIO CHAMORRO DE LA CÑIA DR. RAMON P. DELMAS,39.0764389182748
"Construcción de un aula en la Esc. Bás. Nº 2349 ""Prof. Víctor Villasanti"" de Ayolas",23.114271855001235
"Ejecución de la obra de construcción de un aula en la Esc. Bás. Nº 5353 ""Santa Teresa"" de Cía. Mbocaya Poty de Ayolas",22.30845986102224
Construcción Escuela B. Nº 1318 y Escuela B. Nº 3822,39.0764389182748
FORTALECIMIENTO DE LA INFRAESTRUCTURA INFORMÁTICA DE LA SENATICS - FASE II,195.80087072264124
Adquisicion de Almuerzo Escolar,58.60070250636996
Refaccion y Terminacion de Escenario Colegio Nacional de Corpus Christi ,39.0764389182748
"Construccion de Aula de 5,80 x 6,80 con techo de tejas en la Esc. Bas. N° 241 Estanislao Sanabria - Fonacide",27.911742084482004
Programa de Almuerzo Escolar para Instituciones Educativas Vulnerables - Complemento Nutrional con Fondos del FONACIDE ,86.52584222705252
Construcción de un Aula planta Baja en la Esc. Básica Nº 4402 Santa Catalina,25.120567876033803
OBRAS EN LA ESCUELA BÁSICA N° 6763. DR. JOSÉ RODRÍGUEZ DE FRANCIA.,25.50857067745471
CONSTRUCCION DE TANQUE DE AGUA EN LA CÑIA YARIGUA,16.7470452506892
CONSTRUCCIÓN DE AULA ESCUELA MARIA AUXILIADORA,25.120567876033803
Construcción de 2 Aula en el Colegio Nacional 11 de Julio ? Pluri Anual,53.59054480220544
Construcción de 1 Aula en el Colegio Nacional Santa Lucia ? Pluri Anual,27.911742084482004
CONSTRUCCION DE AULA EN EL COL. SAN BLAS. COSTA POI(M. POTRERO),26.96136764207711
Construcción de SSHH Sexado y Completar Galería de Aula para Pre Escolar en la Escuela Ita Poty,27.911742084482004
CONSTRUCCION DE BAÑO SEXADO PARA ESCUELA BASICA Nº 2.130 NUESTRA SEÑORA DEL PERPETUO SOCORRO,20.9338065633615
Adquisición de Almuerzo Escolar,27.911742084482004
CONSTRUCCION DE AULA - FONACIDE,39.0764389182748
Construcción de Aula Escuela Básica N° 7469 San Isidro Labrador,21.422295264813016
CONSTRUCCION DE AULA EN EL COLEGIO NACIONAL ACHOTEI,25.120567876033803
Adquisicion de Equipos de Transporte - Automoviles Para Uso Institucional,67.26729842360163
Construccion de Dos Aulas en la Esc. Basica Nº 2150 Virgen del Rosario de la Comunidad Sati Joyvy,39.0764389182748
Construccion de Un Aula en la Esc. Basica Nº 1990 San Antonio de la Comunidad de San Antonio,20.9338065633615
CONSTRUCCIONES VARIAS EN LAS ESCUELAS DEL DEPARTAMENTO DE ÑEEMBUCU,565.7673835259792
MEJORAMIENTO DEL SALON MULTIUSO DE PUERTO ROSARIO,34.8896776056025
ADQUISICION DE REACTIVOS E INSUMOS PARA PROGRAMAS DE SALUD ,54182.704017403936
reparaciones Colegio Nacional Dr Absalon Arias,27.9365297589162
CONSTRUCCION DE BAÑOS SEXADOS EN EL DISTRITO DE HERNANDARIAS Y MINGA GUAZU AD REFERENDUM - (PLURIANUAL),65.95095635406084
Adquisicion de Almuerzo Escolar,23.016205791461015
Reparacion de Aula - Col. Nac. Maria Auxiliadora ,29.600788320450416
Reparacion de Aula Esc. Bas. 1392 San Blas,29.83306000189373
CONSTRUCCIÓN DE AULA PREESCOLAR - FONACIDE,29.83306000189373
Reparación de Baño Sexado y Aula con Baño para la Esc. Nº 2770 ? Buena Vista,9.376104358930458
Reparacion de un Pabellon de 3 Aulas- Bloque 2,29.813897801267945
ESPECIALISTA INTERNACIONAL PARA LA ELABORACION DE UN DIAGNOSTICO INSTITUCIONAL Y FINANCIERO DE LOS PRESTADORES Y DE UN PLAN DE MEJORA DE LA GESTION (OPERATIVO Y COMERCIAL),91.70469551296405
MANTENIMIENTO Y REPARACION DE VEHICULOS DE LAS MARCAS NISSAN Y MITSUBISHI - AD REFERENDUM A LA REPROGRAMACION PRESUPUESTARIA,69.03263196846089
Construccion de Aula Escuela Basic Nº 2134 Catalina Salinas de Caceres Costa Jhu Ciudad de Pirayu,21.309328572781236
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 3969 PRIMERA LINEA DEL DISTRITO DE DR. JUAN EULOGIO ESTIGARRIBIA,25.571193861150913
PROVISION DE ALMUERZO ESCOLAR,29.825601736893258
REFACCION DEL COLEGIO NACIONAL VIRGEN DEL ROSARIO. CAPILLITA .DISTRITO DE CAAPUCU,15.689632441567369
CONSTRUCCION DE EMPEDRADOS ZONA ESTE Y OESTE,129.77253244852338
ADQUISICION DE BATERIAS VARIAS PARA EL MOPC,231.70847674151003
Reparaciones varias en la Esc. N° 1820 Juan Simeon Gomez de Puesto Torres,11.372788659293347
CONSTRUCCION DE PAVIMIENTO TIPO DE H° HIDRAULICO FRENTE A LA ESCUELA BASICA Nº: 155 EVARISTA CHAMORRO DE FERRETHI ,25.571194287337484
EQUIPOS DE OFICINA Y COMPUTACIÓN ,13.013606959397501
CONSTRUCCIÓN DE AULA EN LA ESCUELA BASICA Nº 5356 SAN JOSÉ,18.965302429775303
"CONSTRUCCION DE AULA TIPO DE 5,80 X 6,80 EN LA ESCUELA BAS. N° 683 SAN BLAS ",21.309328572781236
"DEMOLICION DE UN BLOQUE, CONSTRUCCION DE 3 AULAS Y UN SS.HH EN EL CENTRO EDUCATIVO VILLA LAURELTY DE LA CIUDAD DE SAN LORENZO, CON FONDOS DEL FONACIDE",116.83127044653718
CONSTRUCCION DE BAÑO SEXADO - PEDRO JUAN CABALLERO,15.951624243571143
"Construcciones, Reparaciones y Mantenimientos en Instituciones Educativas.-",107.3512831108144
CONSTRUCCION DE MURALLA PERIMETRAL COLEGIO NACIONAL DE YABEBYRY,29.896987987612075
CONSTRUCCION DE PAVIMENTO TIPO EMPEDRADO EN LOS DISTRITOS DE MINGA GUAZU Y PRESIDENTE FRANCO,286.1061627339042
"Reparacion de Sanitarios Tipo MEC de 4,40x6,15 mts en las Esc. Bas. N° 470 San Antonio de Padua y Esc. Bas. N° 474 Republica Italiana - Fonacide",17.772528531817017
"ADQUISICION DE ESCRITORIOS, ARMARIOS, PIZARRON Y ESTANTES PARA INST. EDUC. DE FERNANDO DE LA MORA",29.81175067332095
"MESA PUPITRE INDIVIDUAL P/ ALUMNOS EN LAS INST. PITIANTUTA; CESTAC, DOMINICANA, FERNANDO DE LA MORA",29.065924173273608
CONSTRUCCIÓN DE OBRAS CIVILES INSTITUCIONALES,149.49764349428904
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 466 DEFENSORES DEL CHACO DEL DISTRITO DE SAN JOSE DE LOS ARROYOS,25.571194287337484
Construcción de un comedor CABO LIVORIO TALAVERA,29.38939978100843
Adquisición de Mobiliarios para Instituciones Educativas,29.755920232460266
CONSTRUCCIONES EDUCATIVAS FINANCIADAS CON RECURSOS PROVENIENTES DE ROYALTIES 2016 - PLURIANUAL 2017,533.125209647105
"""CONSTRUCCION DE AULAS EN CENTROS EDUCATIVOS DE BOQUERON - FONACIDE""",280.56358402570123
Adquisicion de muebles y equipos de oficina,5.010157704164519
CONSTRUCCION DE EMPEDRADO SOBRE LA CALLE YEGROS ENTRE TACUARY Y TRINIDAD,13.933541648573415
CONSTRUCCION DE AULA PARA LA ESCUELA BASICA Nª 4550 SAN JUAN BAUTISTA,29.586446609550922
CONSTRUCCION DE AULA ESCULA DIGNO GARCIA,22.329393667585602
CONSTRUCCIÓN DE AULA - FONACIDE,39.0764389182748
CONSTRUCCIÓN EN VARIAS INSTITUCIONES EDUCATIVAS DE LA CIUDAD DE PILAR - FONACIDE,139.55871042241
CONSTRUCCIÓN DE OBRAS COMPLEMENTARIAS Y MURALLA PERIMETRAL PARA LA PLANA ASFÁLTICA MUNICIPAL,27.725932757964603
Servicios de Mantenimiento y Reparación Vehículos Livianos de la Institución Municipal,26.766481258549543
TERMINACIONES VARIAS EN EL HOSPITAL DE CARAPEGUA,11.613234518162875
ADQUISICION DE ELECTRODOMESTICOS Y MUEBLES PARA EL EQUIPAMIENTO DEL CENTRO FINANCIERO Nº 3,23.878697823906613
ADQUISICION DE PINTURAS Y OTROS PARA LA DMH,1.0898375887136817
CONSTRUCCION DE EMPEDRADO DE LA CALLE ACCESO A LA CANCHA 30 DE AGOSTO,22.521197919392737
ADQUISICIÓN DE CORTINAS PARA LA UPTP,5.658436941671417
ADQUISICION DE TINTAS PINTURAS Y COLORANTES PARA LA SUCORJUMIL,1.4372900896720795
"CONSTRUCCIÓN DE PAVIMENTACIÓN TIPO EMPEDRADO, DENOMINADO ZONA 15, DISTRIBUIDO EN UN SECTOR CON FONDOS DE FONACIDE",18.805366320134556
ADQUISICION DE HERRAMIENTAS Y EQUIPOS PARA TALLER DEL CIP VILLETA,27.724963043333723
"CONSTRUCCIÓN DE PAVIMENTACIÓN TIPO EMPEDRADO, DENOMINADO ZONA 13",22.676650459960193
COLOCACION DE TUBO EN LA CALLE LIBERTAD Y PRIMAVERA,10.15063225959777
Adquisición y renovación de Licencias antivirus para la SFP. Ad Referendum,2.7610767439656305
Adquisición Servidores para el Dpto. Informatica,72.4472928830865
ADQUISICIÓN DE EQUIPOS DE CONECTIVIDAD PARA LA SENATICS - AD REFERÉNDUM,43.402118702734974
MANTENIMIENTO Y REPARACIÓN DE MOTOBOMBAS DE LA SET DEL MH,29.460456424742333
"Provisión de equipos, montaje e instalación para el Data Center de la SFP. Segundo Llamado",1182.2962613393106
"""Adquisicion de Equipos de Redes y Servidor""",29.01302574279156
Reparación de Edificios de la SET del MH,268.3370362443093
Construcción de Obras ,19.36182527036509
Servicio de Mantenimiento y Reparaciones mayores de Edificio,75.34945013084013
ADQUISICION DE EQUIPAMIENTO INFORMATICO,5.171769361709015
Adquisicion de Pulverizador Mochila Manual,0.17475842099760144
"CONTRATACION DE SERVICIOS DE MEDICIÓN, MARCA Y DIVULGACION DE RESULTADOS PARA LOS XII JUEGOS ASUNCION 2022",3536.523088544636
Consultoría para diseño de espacios interactivos CyT,18.333335691015392
SERVICIO DE LOGISTICA GENERAL PARA LOS XII JUEGOS SURAMERICANOS ASUNCION 2022,716.2738194024973
SERVICIO DE DIGITALILZACIÓN DE DOCUMENTOS,70.73046177089272
COSNTRUCCION DE DOS AULAS ESC. BASICA N°754 SAN LUIS GONZAGA,29.80077530363954
CONSTRUCION DE UN BLOQUE DE TRES AULA EN LA BASICA N 7457 TAPYSAVY ,74.04307798759594
Construcción de Cocina Comedor en Esc. Básica N° 1611 Doña Catalina Salinas de Cáceres,23.530900232957116
Refacción de techo Esc. Bás. N° 3708 San Francisco de Asís y Construcción de SSHH en Esc. Bás. N° 2630 San Isidro,26.583387394544594
PROVISIÓN DE ALMUERZO ESCOLAR COMIDA NATURAL PARA ESCUELAS INDIGENAS DE REPATRICACIÓN,94.74127483458538
CONSTRUCCION DE EMPEDRADO SOBRE LA CALLE RIO ACARAY,26.38035232499642
CONSTRUCCION DE 4 AULAS Y UNA SALA DE ADMINISTRACIÓN PARA INSTITUCIONES EDUCATIVAS,106.54664286390619
Adquisicion de Sillas para Alumnos y Mesa Pupitres Individual para Alumnos,11.18739750071015
Reparación de aula en la Escuela Virgen de los Dolores,20.030768858414362
adquisición de sillas pupitres para alumnos,29.033960180414436
Construcc. de 1 aula Esc. Basica 3762 -Mitá Kuera Roga,20.596885266876015
Construc. de Empedrado tramo Escolar ,28.608625982101724
Adquisición de productos p/almuerzo escolar ,13.798039783113438
Provisiòn de mobiliarios para Inst. Educativas,25.570128820908845
PROVISION DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS DEL DISTRITO DE PUERTO ANTEQUERA,29.822405337607343
"Provision de almuerzo escolar, Ad referendum 2017",68.37737352434044
ADQUISICION DE MOBILIARIOS PARA VARIAS INSTITUVIONES EDUCATIVAS DEL DISTRITO DE DR JUAN EULOGIO ESTIGARRIBIA,23.632045387214394
Construcción de Patio de Honor Esc. Bás. Nº 676 Cñía. Ypahu,11.705001091743005
PROVISIÓN DE ALMUERZO ESCOLAR - COMPLEMENTO NUTRICIONAL,56.187585207566656
REPARACIÓN DE SANITARIOS EN INSTITUCIONES EDUCATIVA,10.654664286390618
RECONSTRUCCION Y REPARACION DE OBRAS DE DRENAJE EN TRAMOS DE LA RED VIAL NACIONAL,701.3132125985388
ADQUISICIÓN DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS,29.792998464176904
Construcciòn de un aula,17.87457656232592
Provision de Almuerzo Escolar para las Instituciones de San Cosme y Damian,29.534729401874795
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 3947 CRISTOBAL ESPINOLA DEL DISTRITO DE DR JUAN EULOGIO ESTIGARRIBIA,25.571193861150913
ADQUISICION DE ALMUERZO ESCOLAR ,61.32675597946431
Construcción de Empedrados de Varias Calles en la Ciudad de Aregua.,94.21045945983741
"DEMOLICIÓN DE AULA VIEJA Y CONSTRUCCIÓN DE AULA DE 5,80 X 6,80 COL. NAC. SAN JUAN BAUTISTA",21.024057181684842
CONSTRUCCION DE COCINA COMEDOR EN LA ESCUELA BASICA Nº 326 CARLOS MORPHY DE LA COMPAÑIA CAÑADA DEL DISTRITO DE YBYCUI,29.83306000189373
PROVISIÓN DE ALMUERZO ESCOLAR PARA INSTITUCIONES EDUCATIVAS DEL AÑO 2016,86.19197221118554
"Construccion de Aula en Esc, Bas. Nº 3117 Virgen de Fatima y Baño en Esc Bas. Nº 3109 Maria Auxiliadora",29.83306000189373
Reparaciones de aulas en distintas Intastituciones de Edelira,85.23731429112495
CONSTRUCCION DE EMPEDRADO CON CANALETA DE PIEDRA EN LA CALLE 29 DE SETIEMBRE - BARRIO SAN JOSE,29.83306000189373
CONSTRUCCION DE BIBLIOTECA EN EL COL. TECNICO SAN FRANSISCO DE ASIS,29.77524033521078
Construccion de Aula Nivel Inicial,29.83306000189373
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 460 DOÑA ROSA ISABEL PEREIRA DE ROMERO DE LA COMPAÑIA PEREIRA CUE DEL DISTRITO DE YBYCUI,25.571194287337484
Adquisición de Mobiliarios para la Supervisión de Apoyo Técnico Pedagógico Zona C.,3.6225858573728105
SEGUNDA ETAPA DE CONSTRUCCIÓN DE AULA,6.913860453801305
ADQUISICIÓN DE MATERIALES PARA PLANTAS ASFÁLTICAS,5748.616561154773
CONSTRUCCION DE EMPEDRADO EN LA COMPAÑIA ZAYAS,8.523731429112495
REFACCION ESC.BAS. N° 2261 DE LA COLONIA SIERRA LEON,10.14865723196707
CONSTRUCCIÓN DE CERCADO EN EL COLEGIO NACIONAL SAGRADO CORAZÓN DE JESÚS,19.143830422275148
Construcción de Empedrado de la calle Tte. Rojas Silva,25.903619813072872
OBRAS DE MANTENIMIENTO Y REPARACIÓN DE INSTITUCIONES EDUCATIVAS - PLURIANUAL 2017/2018,25.536030976284493
"CONSTRUCCIÓN DE 1 AULA ANEXA DE 5,80 X 6,80 CON TECHOS DE TEJAS - PLANTA BAJA ESCUELA BÁSICA N° 5927 ''DR CARLOS RAMIREZ DIAZ DE ESPADA'' ",15.672455987351288
"REACONDICIONAMIENTO GENERAL DE INSTALACIÓN ELÉCTRICA DE BLOQUE DE 5 AULAS ESCUELA BÁSICA Nº 5600 ""MARIA ADOLFINA LUGO"" ",6.8479123068069585
Adquisicion de Almuerzo Escolar,99.54583275330103
ADQUISICION DE ALMUERZO ESCOLAR,72.10438826566944
CONSTRUCCION DE AULA CON TECHO DE LOSA DE H°A° EN P.B. SIN ESCALERA - ESCUELA BASICA N° 2377 - DIGNO GARCIA - PAC PROVISORIO ,25.04935678592814
Construcción de aula en el distrito de Quyquyho,26.600032266963016
ALQUILER DE OFICINAS PARA LA UNIDAD EJECUTORA DE PROYECTOS GMANS,33.19684026916984
PROVISION DE ALMUERZO ESCOLAR A INSTITUCIONES EDUCATIVAS,109.14929985871238
Adquisicion de Almuerzo Escolar,29.792036138998576
CONSTRUCCION DE AULA TIPO MEC,21.06722534263445
CONSTRUCCION Y REPARACIONES DE AULAS,131.56492999381882
Construccion de Aula para Pre escolar - Escuela J. Augusto Saldívar,25.536030976284493
Construccion de SSHH en la Escuela J. Augusto Saldívar,19.15202323221337
Construcciones Varias en la Escuela Bas. Tres Reyes,114.48653887700881
CONSTRUCCION DE DOS AULAS EN LA ESC. BAS. 3582 NUESTRA SRA. DE LA ASUNCION ? SEGUNDA PARTE,21.28002581357041
SERVICIOS DE MENSURAS VARIAS PARA LA DIRECCION DE OBRAS PUBLICAS,143.64017424160028
Adquisición de Almuerzo Escolar,148.96018069499289
TERMINACION DE BLOQUE MULTIFUNCIONAL EN LA ESC. N° 1756 CAPITÁN PEDRO JUAN CABALLERO,24.502389898434195
Construcción de 2 Aulas en la Escuela Basica Nº 3821 San Roque Gonzalez de Santa Cruz,39.368047755105266
ADQUISICION DE ARMARIOS PARA LA ESCUELA BASICA Nº 1661 Y COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,0.6341447692443983
Construcción de Aula Escuela Básica Nº 135 Gral. De División (S.R.) Juan Antonio Cáceres ,22.044732974762805
"Reparación y/o restauración de aula Escuela Básica N° 3625 ""San Marcos""",18.142632354913303
Construccion de aula Escuela Basica N° 5575 San Luis Gonzaga,25.539244007301033
PROVISION DE ALMUERZO ESCOLAR,33.4940905013784
"CONSTRUCCION DE UN AULA EN EL COLEGIO NACIONAL SIMBRON, DE LA COMPAÑÍA SIMBRON DEL DISTRITO DE SAN ROQUE GONZALEZ DE SANTA CRUZ (Primera Parte)",25.120567876033803
CONSTRUCCION DE AULA EN LA ESCUELA BASICA Nº 2049 ``MARIA AUXILIADORA´´ DE MBURUCUYA - SAN PEDRO DEL PARANA,17.980409309918294
ALMUERZO EN ESCUELA DEL DISTRITO,104.02148040044753
CONSTRUCCIÓN DE MEJORAS EN EL PASEO CENTRAL DE LA AVDA. FRANCISCO CABALLERO ALVAREZ Y AVDA. LOS LAPACHOS,27.911740130660057
Construcción de aulas y mejoras en escuelas varias del municipio,143.38733952180536
PERFORACION Y CONSTRUCCION DE POZO ARTESIANO EN LA COLONIA CAPILLA,33.4940905013784
Adquisiscion de Almuerzo Escolar,173.0053509622448
CONSTRUCCION DE SANITARIOS EN LA ESC. BAS. Nº 77 ENCARNACION ALUMN DE VIVE Y CONSTRUCCION DE AULA EN LA ESC.BAS Nº 746 DEFENSORES DEL CHACO,32.0985033971543
"Construccion de SSHH en la Esc. San Luis, Maria Auxiliadora y San Rafael.-",30.70291573469536
Construccion de Cancha de Futsal en la Esc. Aurora y San Rafael,33.4940905013784
AMPLIACION Y REFACCION DE LA ESCUELA BÁSICA Nº DR. LUIS MARÍA ARGAÑA DE ISLA MARGARITA,85.65362484924549
adquisicion de sillas para instituciones educativas,13.954475455136777
"CONSTRUCCION DE UN AULA EN EL COLEGIO NACIONAL SIMBRON, DE LA COMPAÑÍA SIMBRON DEL DISTRITO DE SAN ROQUE GONZALEZ DE SANTA CRUZ (Segunda Parte)",16.7470452506892
construccion de aula para prescolar,25.145410722076097
Escuela Basica Nº 6559 Jesus Misericordioso,34.83385412143354
Construcciones de Obras Escolares,130.17478273360717
Patio de Formacion - Pista en la Esc. de Itapesyi,9.7691097295687
Provisiòn de sillas para Inst.educativas,33.4940905013784
Adq. de un minibus para traslado de alumnos,41.867613126723
Provisiòn de almuerzo escolar,39.0764389182748
Refaccion del Colegio Nacional Herminia C. Grau ,35.44791244729214
CONSTRUCCIÓN DE PAVIMENTO TIPO ASFALTO,39.15794120516149
PROVISION DE ALMUERZO ESCOLAR,39.14621827348601
Construccion de aula para la escuela LOMA MERLO,22.329393667585602
Adquisición de Sillas y Pupitres para Escuelas Públicas,39.0764389182748
"CONSTRUCCIÓN DE AULAS ESCUELA BÁSICA N° 2712 ""SAN JOSÉ"" DE LA COLONIA SAN VICENTE",39.0764389182748
PROVISIÓN DE ALIMENTO,173.89294436053132
"CONSTRUCCIÓN DE AULA ESC. BÁSICA N° 997 ""VIRGEN DE FÁTIMA""",19.5382194591374
CONSTRUCCION DE AULA EN LA ESC. BASICA Nº 4.755 DE LA COL. SAN RAFAEL,23.16674593012006
